Hour,VMT (Veh-Miles),VHT (Veh-Hours),# Lane Points,% Observed
10/23/2023 22:00,"9,196,736.50","139,148.10",444086,53.50
10/23/2023 23:00,"6,620,642.10","100,457.50",444131,53.50
10/24/2023 0:00,"4,707,540.90","71,551.50",444131,53.60
10/24/2023 1:00,"3,662,461.30","55,970.70",444091,53.70
10/24/2023 2:00,"3,528,389.60","54,081.90",444101,53.60
10/24/2023 3:00,"4,652,082.10","70,784.40",444171,53.50
10/24/2023 4:00,"8,510,631.40","127,712.30",444076,53.40
10/24/2023 5:00,"15,332,181.20","230,269.90",444086,53.40
10/24/2023 6:00,"20,743,242.70","359,290.90",444071,53.40
10/24/2023 7:00,"24,208,321.30","462,089.50",444091,53.30
10/24/2023 8:00,"23,682,657.00","472,532.00",444151,53.40
10/24/2023 9:00,"21,868,312.10","404,713.20",444126,53.50
10/24/2023 10:00,"21,150,065.60","364,518.90",444109,53.50
10/24/2023 11:00,"21,170,068.00","355,849.20",444031,53.40
10/24/2023 12:00,"21,958,005.70","365,948.90",444057,53.40
10/24/2023 13:00,"22,991,224.30","386,916.90",444035,53.40
10/24/2023 14:00,"24,810,817.80","434,360.30",444069,53.40
10/24/2023 15:00,"25,604,118.20","488,244.20",444054,53.40
10/24/2023 16:00,"25,711,063.20","521,885.00",444055,53.10
10/24/2023 17:00,"25,191,603.00","521,961.00",444044,53.30
10/24/2023 18:00,"22,253,591.50","422,138.50",444055,53.30
10/24/2023 19:00,"18,208,127.10","302,494.30",444049,53.40
10/24/2023 20:00,"14,945,545.10","231,128.90",444055,53.40
10/24/2023 21:00,"12,376,986.80","185,717.60",444029,53.40
10/24/2023 22:00,"9,661,867.70","145,656.60",444065,53.40
10/24/2023 23:00,"6,888,913.30","104,437.50",444056,53.50
10/25/2023 0:00,"4,809,225.10","72,875.00",444070,53.50
10/25/2023 1:00,"3,696,728.40","56,302.60",444066,53.50
10/25/2023 2:00,"3,576,202.10","54,541.30",444059,53.50
10/25/2023 3:00,"4,659,182.50","70,464.20",444042,53.40
10/25/2023 4:00,"8,530,841.50","127,671.80",444091,53.30
10/25/2023 5:00,"15,368,854.60","231,493.80",444026,53.30
10/25/2023 6:00,"20,497,120.80","357,056.40",443999,53.10
10/25/2023 7:00,"24,034,121.10","462,903.00",444059,53.10
10/25/2023 8:00,"23,604,407.70","468,010.50",444138,53.10
10/25/2023 9:00,"21,787,822.10","398,924.70",444019,53.20
10/25/2023 10:00,"21,140,455.80","364,184.30",444064,53.20
10/25/2023 11:00,"21,309,835.20","359,508.20",444054,52.90
10/25/2023 12:00,"22,228,146.10","372,554.70",443999,53.20
10/25/2023 13:00,"23,432,528.90","393,918.00",443950,52.50
10/25/2023 14:00,"25,178,000.10","439,547.70",444384,49.40
10/25/2023 15:00,"26,029,943.90","493,101.70",444366,52.20
10/25/2023 16:00,"26,004,149.80","524,177.40",444366,48.80
10/25/2023 17:00,"25,574,875.30","527,103.00",444306,45.00
10/25/2023 18:00,"22,631,858.40","427,515.00",444318,45.00
10/25/2023 19:00,"18,702,994.70","311,668.40",444294,45.00
10/25/2023 20:00,"15,505,767.40","240,469.20",444324,45.00
10/25/2023 21:00,"13,041,942.20","195,312.20",444306,45.00
10/25/2023 22:00,"10,009,993.10","149,793.40",444324,45.00
10/25/2023 23:00,"7,027,712.70","105,849.90",444078,45.00
10/26/2023 0:00,"4,982,949.90","75,424.20",444233,45.40
10/26/2023 1:00,"3,870,428.70","59,041.50",444318,45.30
10/26/2023 2:00,"3,721,261.90","56,739.70",444324,45.30
10/26/2023 3:00,"4,753,884.30","71,882.00",444078,45.30
10/26/2023 4:00,"8,590,736.20","128,778.80",444003,45.20
10/26/2023 5:00,"15,503,260.30","232,672.60",444310,45.20
10/26/2023 6:00,"20,992,541.40","359,710.60",444330,45.10
10/26/2023 7:00,"24,592,759.00","461,438.60",444312,45.10
10/26/2023 8:00,"24,068,146.70","469,713.40",444294,45.10
10/26/2023 9:00,"22,415,698.20","409,685.00",444312,52.80
10/26/2023 10:00,"21,899,320.30","376,995.70",444270,53.50
10/26/2023 11:00,"22,167,172.10","375,233.60",444269,53.50
10/26/2023 12:00,"23,023,518.30","387,853.80",444339,52.90
10/26/2023 13:00,"24,132,197.40","411,860.00",444297,53.50
10/26/2023 14:00,"25,621,502.90","460,883.00",444286,53.50
10/26/2023 15:00,"26,138,628.20","516,166.20",444253,53.50
10/26/2023 16:00,"26,169,091.10","548,209.50",444299,53.50
10/26/2023 17:00,"25,646,726.60","556,163.40",444292,53.50
10/26/2023 18:00,"23,281,324.00","464,090.00",444289,53.50
10/26/2023 19:00,"19,813,383.80","342,283.90",444260,53.50
10/26/2023 20:00,"16,695,010.60","262,551.10",444267,53.50
10/26/2023 21:00,"14,185,547.60","213,386.00",444255,53.50
10/26/2023 22:00,"11,187,914.60","168,929.50",444296,53.50
10/26/2023 23:00,"8,072,474.20","122,121.70",444060,53.60
10/27/2023 0:00,"5,719,258.50","86,793.50",444251,54.20
10/27/2023 1:00,"4,356,871.60","66,603.80",444265,54.20
10/27/2023 2:00,"4,036,173.70","61,822.20",444066,54.30
10/27/2023 3:00,"4,875,822.60","74,040.00",444311,54.20
10/27/2023 4:00,"8,277,700.30","124,186.00",444149,54.00
10/27/2023 5:00,"14,538,663.70","216,905.20",444218,54.00
10/27/2023 6:00,"19,894,548.30","327,843.00",443929,53.90
10/27/2023 7:00,"23,720,491.70","410,612.30",444230,53.90
10/27/2023 8:00,"23,660,824.20","409,005.50",444137,54.00
10/27/2023 9:00,"22,421,101.30","376,492.60",443910,54.00
10/27/2023 10:00,"22,801,758.60","382,573.10",444174,54.10
10/27/2023 11:00,"23,814,209.60","404,206.50",444169,53.70
10/27/2023 12:00,"24,816,101.10","428,204.20",444182,53.90
10/27/2023 13:00,"25,733,441.80","459,263.80",444157,54.00
10/27/2023 14:00,"26,494,268.70","502,871.20",444272,54.00
10/27/2023 15:00,"26,580,267.60","541,961.30",444212,49.30
10/27/2023 16:00,"26,456,038.80","551,844.00",444262,54.00
10/27/2023 17:00,"26,137,116.10","529,134.00",444229,53.90
10/27/2023 18:00,"24,262,418.60","450,998.70",444202,54.00
10/27/2023 19:00,"21,352,330.60","361,242.10",444257,54.00
10/27/2023 20:00,"18,290,605.30","289,864.80",444242,54.00
10/27/2023 21:00,"16,342,876.70","247,107.90",444243,54.00
10/27/2023 22:00,"13,855,951.60","208,782.70",444242,54.00
10/27/2023 23:00,"10,360,993.50","157,107.20",444025,54.00
10/28/2023 0:00,"7,364,028.10","111,188.40",444347,53.20
10/28/2023 1:00,"5,462,141.60","82,518.70",444767,53.20
10/28/2023 2:00,"4,767,707.50","72,072.80",444864,53.20
10/28/2023 3:00,"4,393,134.30","66,577.40",444612,53.20
10/28/2023 4:00,"5,115,671.40","77,245.70",444678,53.10
10/28/2023 5:00,"7,415,181.20","111,203.20",444753,53.10
10/28/2023 6:00,"11,098,734.00","169,279.80",444815,53.00
10/28/2023 7:00,"15,038,709.70","230,199.60",444845,53.00
10/28/2023 8:00,"18,839,951.00","290,563.60",444876,53.10
10/28/2023 9:00,"21,871,983.20","341,916.20",444850,53.20
10/28/2023 10:00,"23,852,961.20","384,468.20",444830,53.30
10/28/2023 11:00,"24,971,896.40","411,819.00",444864,53.20
10/28/2023 12:00,"25,370,045.60","427,407.70",444870,53.20
10/28/2023 13:00,"25,468,564.30","435,165.30",444870,53.20
10/28/2023 14:00,"25,623,196.40","441,885.50",444864,53.20
10/28/2023 15:00,"25,461,096.60","440,765.00",444864,53.20
10/28/2023 16:00,"25,038,487.60","434,042.00",444864,53.20
10/28/2023 17:00,"24,450,745.50","420,877.90",444864,53.20
10/28/2023 18:00,"22,999,587.50","390,284.50",444844,53.20
10/28/2023 19:00,"20,378,152.60","331,181.70",444805,53.10
10/28/2023 20:00,"17,942,964.30","278,682.80",444824,53.10
10/28/2023 21:00,"16,510,243.40","247,451.60",444552,53.10
10/28/2023 22:00,"14,693,909.40","219,285.50",444612,53.10
10/28/2023 23:00,"11,632,401.70","173,998.80",444618,53.10
10/29/2023 0:00,"8,468,999.40","126,344.40",444487,53.00
10/29/2023 1:00,"6,116,224.30","91,638.90",444870,53.00
10/29/2023 2:00,"5,001,854.20","75,130.50",444870,53.00
10/29/2023 3:00,"4,080,495.10","61,431.30",444864,53.00
10/29/2023 4:00,"3,880,605.60","58,502.20",444810,53.00
10/29/2023 5:00,"4,942,814.60","74,112.50",444667,52.90
10/29/2023 6:00,"7,085,103.00","106,458.70",444844,52.90
10/29/2023 7:00,"9,699,456.30","145,640.40",444606,52.90
10/29/2023 8:00,"13,349,532.00","201,735.70",444864,52.90
10/29/2023 9:00,"17,920,344.70","274,788.70",444870,52.90
10/29/2023 10:00,"21,473,828.10","335,287.10",444864,52.70
10/29/2023 11:00,"23,372,420.00","374,207.60",444870,52.70
10/29/2023 12:00,"24,535,921.30","402,917.20",444833,52.60
10/29/2023 13:00,"24,940,974.50","413,346.50",444870,52.60
10/29/2023 14:00,"24,762,944.90","413,027.30",444870,52.60
10/29/2023 15:00,"24,436,414.20","407,430.90",444870,52.60
10/29/2023 16:00,"24,103,034.50","399,245.20",444876,52.60
10/29/2023 17:00,"23,453,295.40","388,933.50",444870,52.60
10/29/2023 18:00,"22,112,060.00","364,949.20",444825,52.60
10/29/2023 19:00,"20,045,497.50","325,313.80",444748,52.50
10/29/2023 20:00,"17,530,933.00","277,489.60",444425,52.50
10/29/2023 21:00,"14,858,520.80","223,615.90",444477,52.50
10/29/2023 22:00,"11,291,503.90","168,947.40",444793,52.60
10/29/2023 23:00,"7,797,819.20","116,917.50",444810,52.60
10/30/2023 0:00,"5,274,474.20","79,173.00",444763,52.30
10/30/2023 1:00,"3,852,332.20","58,299.30",444870,52.10
10/30/2023 2:00,"3,585,842.00","54,426.90",444864,52.30
10/30/2023 3:00,"4,632,552.30","69,888.80",444850,52.20
10/30/2023 4:00,"8,434,835.30","125,894.10",444598,52.20
10/30/2023 5:00,"14,910,177.60","224,901.10",444870,52.10
10/30/2023 6:00,"20,064,520.00","340,248.50",444876,52.00
10/30/2023 7:00,"23,560,783.70","430,911.10",444870,51.80
10/30/2023 8:00,"23,143,265.20","433,963.60",444876,52.00
10/30/2023 9:00,"21,469,801.20","376,950.60",444870,52.00
10/30/2023 10:00,"20,991,911.30","353,421.60",444618,52.00
10/30/2023 11:00,"21,517,762.70","358,699.60",444864,52.00
10/30/2023 12:00,"22,347,425.30","371,362.80",444870,52.00
10/30/2023 13:00,"23,228,387.60","389,076.00",444864,52.00
10/30/2023 14:00,"24,931,538.20","430,672.60",444870,52.00
10/30/2023 15:00,"25,704,485.30","478,734.80",444870,52.00
10/30/2023 16:00,"25,597,282.90","497,579.10",444870,52.00
10/30/2023 17:00,"25,013,781.90","485,023.90",444864,51.90
10/30/2023 18:00,"21,728,916.20","384,644.20",444870,51.90
10/30/2023 19:00,"17,459,570.90","279,474.50",444789,51.80
10/30/2023 20:00,"14,282,653.40","219,347.80",444598,51.80
10/30/2023 21:00,"11,925,700.00","179,215.00",444864,51.90
10/30/2023 22:00,"9,268,241.30","139,296.50",444593,51.80
10/30/2023 23:00,"6,626,498.60","100,027.90",444606,51.90
10/31/2023 0:00,"4,643,987.90","70,212.50",444770,52.40
10/31/2023 1:00,"3,615,981.00","55,083.70",444618,52.40
10/31/2023 2:00,"3,506,643.00","53,606.90",444864,52.40
10/31/2023 3:00,"4,573,323.70","69,211.50",444870,52.20
10/31/2023 4:00,"8,305,502.10","124,156.80",444552,52.20
10/31/2023 5:00,"15,032,685.00","224,687.50",444870,52.10
10/31/2023 6:00,"20,442,134.20","348,340.60",444858,52.10
10/31/2023 7:00,"23,937,329.20","444,240.30",444864,52.10
10/31/2023 8:00,"23,269,748.00","441,257.80",444876,52.20
10/31/2023 9:00,"21,271,749.80","373,636.20",444876,52.30
10/31/2023 10:00,"20,539,586.60","346,633.10",444864,52.30
10/31/2023 11:00,"20,699,691.10","344,430.60",444870,52.30
10/31/2023 12:00,"21,696,101.80","360,250.80",444864,52.30
10/31/2023 13:00,"22,887,959.50","381,926.70",444864,52.30
10/31/2023 14:00,"24,645,682.40","431,788.30",444870,52.30
10/31/2023 15:00,"25,587,964.80","496,775.00",444870,52.20
10/31/2023 16:00,"25,403,559.20","531,164.20",444624,52.20
10/31/2023 17:00,"24,452,112.00","518,949.60",444864,52.20
10/31/2023 18:00,"21,082,657.20","396,631.50",444844,52.20
10/31/2023 19:00,"16,553,966.20","267,266.60",444604,52.30
10/31/2023 20:00,"14,547,136.00","222,071.60",444900,52.30
10/31/2023 21:00,"13,206,340.30","197,415.50",444630,49.40
10/31/2023 22:00,"10,347,500.80","155,052.30",444888,52.30
10/31/2023 23:00,"7,301,586.10","109,564.60",444654,52.40
11/1/2023 0:00,"5,222,305.80","78,601.70",444906,52.70
11/1/2023 1:00,"4,048,222.90","61,270.10",444924,52.80
11/1/2023 2:00,"3,846,456.30","58,295.90",444672,52.70
11/1/2023 3:00,"4,771,389.70","71,987.10",444918,52.70
11/1/2023 4:00,"8,534,444.50","127,103.40",444924,52.60
11/1/2023 5:00,"15,292,745.20","228,353.60",444918,52.50
11/1/2023 6:00,"20,717,679.50","353,574.40",444918,52.40
11/1/2023 7:00,"24,298,343.30","453,547.60",444906,52.40
11/1/2023 8:00,"23,712,143.30","460,166.50",444894,52.50
11/1/2023 9:00,"22,027,790.20","396,961.70",444912,52.60
11/1/2023 10:00,"21,444,312.20","367,105.10",444843,52.60
11/1/2023 11:00,"21,632,889.20","364,602.30",444832,52.60
11/1/2023 12:00,"22,477,752.80","377,067.10",444720,52.60
11/1/2023 13:00,"23,480,564.50","396,184.80",444437,52.60
11/1/2023 14:00,"25,100,560.20","439,829.10",444684,52.60
11/1/2023 15:00,"25,841,891.60","490,252.60",444689,52.50
11/1/2023 16:00,"25,811,312.70","520,688.20",444636,52.50
11/1/2023 17:00,"25,363,382.60","521,182.40",444596,52.50
11/1/2023 18:00,"22,522,641.20","424,800.00",444662,52.40
11/1/2023 19:00,"18,359,975.70","305,252.60",444630,52.50
11/1/2023 20:00,"15,278,351.90","235,844.90",444580,52.50
11/1/2023 21:00,"12,809,198.70","192,055.40",444525,52.40
11/1/2023 22:00,"9,933,139.90","149,023.50",444308,52.50
11/1/2023 23:00,"7,100,615.30","107,133.30",444585,52.60
11/2/2023 0:00,"5,013,412.30","75,944.20",444560,52.90
11/2/2023 1:00,"3,797,726.80","58,011.90",444550,53.00
11/2/2023 2:00,"3,617,885.10","55,275.70",444550,53.00
11/2/2023 3:00,"4,692,243.00","71,110.00",444560,52.80
11/2/2023 4:00,"8,475,229.30","126,821.90",444328,52.80
11/2/2023 5:00,"15,363,068.80","229,548.70",444560,52.80
11/2/2023 6:00,"20,794,389.40","355,917.60",444535,52.70
11/2/2023 7:00,"24,276,058.30","454,330.10",444575,52.70
11/2/2023 8:00,"24,011,134.90","466,310.20",444575,52.90
11/2/2023 9:00,"22,083,953.60","400,180.20",444545,52.90
11/2/2023 10:00,"21,612,805.00","369,954.60",444560,52.90
11/2/2023 11:00,"22,015,113.40","371,643.90",444600,52.80
11/2/2023 12:00,"22,934,043.60","386,258.80",444555,52.90
11/2/2023 13:00,"23,933,755.20","407,253.10",444288,52.90
11/2/2023 14:00,"25,373,578.10","452,521.60",444318,52.90
11/2/2023 15:00,"26,061,943.80","508,874.90",444570,52.80
11/2/2023 16:00,"26,023,607.60","538,106.50",444560,52.80
11/2/2023 17:00,"25,684,553.50","542,621.00",444580,52.70
11/2/2023 18:00,"23,013,219.00","445,902.20",444570,52.50
11/2/2023 19:00,"19,205,441.00","324,314.20",444303,52.60
11/2/2023 20:00,"16,137,484.30","252,319.20",444590,52.70
11/2/2023 21:00,"13,796,150.90","207,656.40",444368,52.70
11/2/2023 22:00,"10,858,183.40","162,909.40",444585,52.60
11/2/2023 23:00,"7,856,087.90","118,415.90",444308,52.70
11/3/2023 0:00,"5,442,803.60","82,250.40",444570,53.40
11/3/2023 1:00,"4,082,537.70","62,334.60",444575,53.30
11/3/2023 2:00,"3,848,754.50","58,796.00",444293,53.30
11/3/2023 3:00,"4,753,793.10","72,297.30",444585,53.20
11/3/2023 4:00,"8,189,843.30","122,737.80",444545,53.20
11/3/2023 5:00,"14,550,753.30","217,879.60",444595,53.00
11/3/2023 6:00,"19,868,667.80","328,618.30",444570,53.00
11/3/2023 7:00,"23,660,178.60","412,687.10",444590,52.90
11/3/2023 8:00,"23,553,127.70","418,944.50",444590,53.00
11/3/2023 9:00,"22,262,473.60","380,383.00",444555,53.00
11/3/2023 10:00,"22,558,843.80","381,392.70",444565,53.00
11/3/2023 11:00,"23,588,307.60","401,649.20",444570,52.90
11/3/2023 12:00,"24,597,049.00","427,418.60",444565,53.00
11/3/2023 13:00,"25,490,573.40","456,648.40",444565,53.00
11/3/2023 14:00,"26,527,353.70","500,801.30",444545,53.10
11/3/2023 15:00,"26,656,970.50","538,275.10",444560,53.00
11/3/2023 16:00,"26,323,907.10","542,399.70",444575,53.00
11/3/2023 17:00,"26,058,174.50","526,004.20",444600,52.90
11/3/2023 18:00,"24,207,346.10","447,016.40",444555,52.90
11/3/2023 19:00,"21,084,882.40","352,512.30",444585,52.90
11/3/2023 20:00,"17,901,174.80","278,493.10",444590,53.00
11/3/2023 21:00,"15,811,609.70","236,386.60",444597,53.10
11/3/2023 22:00,"13,403,811.80","200,867.10",444570,53.10
11/3/2023 23:00,"10,040,363.40","150,964.10",444595,53.10
11/4/2023 0:00,"7,001,230.10","105,440.30",444555,54.30
11/4/2023 1:00,"5,064,222.90","76,690.10",444590,54.30
11/4/2023 2:00,"4,269,285.60","64,845.40",444339,54.30
11/4/2023 3:00,"3,996,386.40","60,878.50",444630,54.30
11/4/2023 4:00,"4,955,333.50","74,976.10",444540,54.20
11/4/2023 5:00,"7,420,421.60","111,131.70",444570,54.10
11/4/2023 6:00,"11,192,386.60","170,281.50",444565,54.10
11/4/2023 7:00,"15,271,188.20","234,166.60",444570,54.10
11/4/2023 8:00,"19,023,520.00","294,307.60",444610,54.20
11/4/2023 9:00,"21,962,563.10","345,451.60",444580,54.20
11/4/2023 10:00,"23,770,693.00","384,768.70",444565,54.20
11/4/2023 11:00,"24,921,859.30","413,504.80",444565,54.20
11/4/2023 12:00,"25,454,584.20","430,915.90",444625,54.10
11/4/2023 13:00,"25,526,187.30","436,527.80",444580,54.10
11/4/2023 14:00,"25,440,178.60","439,670.00",444545,54.10
11/4/2023 15:00,"25,092,763.00","435,749.00",444581,54.20
11/4/2023 16:00,"24,740,115.50","429,438.40",444343,54.20
11/4/2023 17:00,"24,060,058.30","413,621.90",444333,54.20
11/4/2023 18:00,"22,342,990.40","378,452.30",444585,54.10
11/4/2023 19:00,"19,520,093.90","316,055.00",444570,54.00
11/4/2023 20:00,"17,092,243.90","265,292.30",444575,54.10
11/4/2023 21:00,"15,908,748.00","238,932.00",444585,54.10
11/4/2023 22:00,"14,211,498.80","212,539.70",444540,54.20
11/4/2023 23:00,"11,096,694.80","165,829.50",444358,54.20
11/5/2023 0:00,"7,695,998.00","115,175.30",444597,54.50
11/5/2023 1:00,"5,101,834.00","76,606.90",441536,54.30
11/5/2023 2:00,"3,345,288.70","50,550.90",444565,50.00
11/5/2023 3:00,"3,020,577.90","45,663.50",444560,54.40
11/5/2023 4:00,"3,524,241.30","53,192.20",444328,54.40
11/5/2023 5:00,"5,070,057.60","75,889.80",444645,54.30
11/5/2023 6:00,"7,775,483.80","115,699.90",444595,54.30
11/5/2023 7:00,"10,791,226.80","160,957.50",444587,54.30
11/5/2023 8:00,"14,703,187.80","221,111.50",444597,54.40
11/5/2023 9:00,"19,049,811.60","291,228.00",444665,54.40
11/5/2023 10:00,"22,079,334.50","345,352.30",444600,54.30
11/5/2023 11:00,"23,473,294.60","376,555.10",444600,54.40
11/5/2023 12:00,"24,173,787.80","394,446.90",444662,54.40
11/5/2023 13:00,"24,437,328.20","403,971.40",444610,54.40
11/5/2023 14:00,"24,374,346.30","404,722.80",444595,54.40
11/5/2023 15:00,"23,990,117.50","398,316.00",444585,54.40
11/5/2023 16:00,"23,483,465.70","390,715.40",444560,54.30
11/5/2023 17:00,"22,978,681.20","390,040.10",444555,54.30
11/5/2023 18:00,"20,950,092.20","350,457.30",444273,54.30
11/5/2023 19:00,"18,588,804.90","299,753.00",444545,54.30
11/5/2023 20:00,"16,077,384.30","254,745.30",444480,54.30
11/5/2023 21:00,"13,479,460.50","203,727.30",444565,54.30
11/5/2023 22:00,"10,136,059.30","152,476.70",444540,54.30
11/5/2023 23:00,"7,130,911.60","107,183.80",444278,54.40
11/6/2023 0:00,"4,930,143.40","74,144.60",444495,54.10
11/6/2023 1:00,"3,696,375.60","55,987.10",444495,54.10
11/6/2023 2:00,"3,430,347.00","52,166.60",444520,54.10
11/6/2023 3:00,"4,575,137.60","69,179.30",444485,54.00
11/6/2023 4:00,"8,544,356.20","127,909.10",444525,54.10
11/6/2023 5:00,"15,312,154.00","231,539.40",444510,54.00
11/6/2023 6:00,"20,777,240.80","358,175.70",444511,54.00
11/6/2023 7:00,"24,104,667.80","459,788.20",444535,53.00
11/6/2023 8:00,"23,463,066.70","457,090.70",444570,53.00
11/6/2023 9:00,"21,618,141.90","384,267.40",444550,53.00
11/6/2023 10:00,"21,296,690.70","362,824.40",444520,52.90
11/6/2023 11:00,"21,476,310.10","359,162.90",444530,52.90
11/6/2023 12:00,"22,175,521.90","368,449.10",444505,53.00
11/6/2023 13:00,"23,121,503.10","386,066.60",444475,53.00
11/6/2023 14:00,"24,745,873.40","425,868.10",444520,52.90
11/6/2023 15:00,"25,568,810.00","471,972.80",444515,52.70
11/6/2023 16:00,"25,445,470.40","495,832.40",444480,52.90
11/6/2023 17:00,"24,764,220.40","497,571.30",444525,52.90
11/6/2023 18:00,"20,911,714.90","379,935.70",444530,52.90
11/6/2023 19:00,"16,467,917.10","261,847.10",444537,52.90
11/6/2023 20:00,"13,374,362.00","205,977.50",444495,53.00
11/6/2023 21:00,"11,253,374.60","169,575.30",444510,52.90
11/6/2023 22:00,"8,781,354.60","132,163.20",444565,52.90
11/6/2023 23:00,"6,301,632.70","95,428.40",444268,52.90
11/7/2023 0:00,"4,484,293.60","68,199.70",444520,53.20
11/7/2023 1:00,"3,512,180.80","53,869.90",444590,53.20
11/7/2023 2:00,"3,454,176.80","53,057.20",444550,53.20
11/7/2023 3:00,"4,597,005.30","69,762.20",444535,53.10
